CANtime,Speed (km/h),Battery Level (%),Throttle,Brake,Steering,Gear,Location_x,Location_y,Location_z,attacked
07/04/2025 22:27,29.14,94.67,0.85,0,0,1,-37.44,133.48,0,FALSE
07/04/2025 22:27,29.14,94.67,0.85,0,0,1,-37.44,133.48,0,FALSE
07/04/2025 22:27,29.14,94.67,0,0,0,1,-37.44,133.48,0,FALSE
07/04/2025 22:27,29.14,94.67,0,0.15,0,1,-37.44,133.48,0,FALSE
07/04/2025 22:27,29.14,94.67,0,0.15,0,1,-45.46,133.43,0,FALSE
07/04/2025 22:27,29.04,94.67,0,0.15,0,1,-45.46,133.43,0,FALSE
07/04/2025 22:27,29.04,94.67,0,0.15,0,1,-45.46,133.43,0,FALSE
07/04/2025 22:27,29.04,94.61,0,0.15,0,1,-45.46,133.43,0,FALSE
07/04/2025 22:27,29.04,94.61,0.67,0.15,0,1,-45.46,133.43,0,FALSE
07/04/2025 22:27,29.04,94.61,0.67,0,0,1,-45.46,133.43,0,FALSE
07/04/2025 22:27,29.04,94.61,0.67,0,0,1,-53.68,133.38,0,FALSE
07/04/2025 22:27,29.03,94.61,0.67,0,0,1,-53.68,133.38,0,FALSE
07/04/2025 22:27,29.03,94.61,0.67,0,0,1,-53.68,133.38,0,FALSE
07/04/2025 22:27,29.03,94.59,0.67,0,0,1,-53.68,133.38,0,FALSE
07/04/2025 22:27,29.03,94.59,0.13,0,0,1,-53.68,133.38,0,FALSE
07/04/2025 22:27,29.03,94.59,0.13,0,0,1,-61.87,133.23,0,FALSE
07/04/2025 22:27,29.37,94.59,0.13,0,0,1,-61.87,133.23,0,FALSE
07/04/2025 22:27,29.37,94.59,0.13,0,0,1,-61.87,133.23,0,FALSE
07/04/2025 22:27,29.37,94.53,0.13,0,0,1,-61.87,133.23,0,FALSE
07/04/2025 22:27,29.37,94.53,0.63,0,0,1,-61.87,133.23,0,FALSE
07/04/2025 22:27,29.37,94.53,0.63,0,0.02,1,-61.87,133.23,0,FALSE
07/04/2025 22:27,29.37,94.53,0.63,0,0.02,1,-70.06,132.43,0,FALSE
07/04/2025 22:27,29.02,94.53,0.63,0,0.02,1,-70.06,132.43,0,FALSE
07/04/2025 22:27,29.02,94.53,0.63,0,0.02,1,-70.06,132.43,0,FALSE
07/04/2025 22:27,29.02,94.52,0.63,0,0.02,1,-70.06,132.43,0,FALSE
07/04/2025 22:27,29.02,94.52,0.14,0,0.02,1,-70.06,132.43,0,FALSE
07/04/2025 22:27,29.02,94.52,0.14,0,0.14,1,-70.06,132.43,0,FALSE
07/04/2025 22:27,29.02,94.52,0.14,0,0.14,1,-77.78,130.01,0,FALSE
07/04/2025 22:27,29.72,94.52,0.14,0,0.14,1,-77.78,130.01,0,FALSE
07/04/2025 22:27,29.72,94.52,0.14,0,0.14,1,-77.78,130.01,0,FALSE
07/04/2025 22:27,29.72,94.49,0.14,0,0.14,1,-77.78,130.01,0,FALSE
07/04/2025 22:27,29.72,94.49,0.3,0,0.14,1,-77.78,130.01,0,FALSE
07/04/2025 22:27,29.72,94.49,0.3,0,0.06,1,-77.78,130.01,0,FALSE
07/04/2025 22:27,29.72,94.49,0.3,0,0.06,1,-85.01,126.05,0,FALSE
07/04/2025 22:27,28.2,94.49,0.3,0,0.06,1,-85.01,126.05,0,FALSE
07/04/2025 22:27,28.2,94.49,0.3,0,0.06,1,-85.01,126.05,0,FALSE
07/04/2025 22:27,28.2,94.43,0.3,0,0.06,1,-85.01,126.05,0,FALSE
07/04/2025 22:27,28.2,94.43,0.53,0,0.06,1,-85.01,126.05,0,FALSE
07/04/2025 22:27,28.2,94.43,0.53,0,0.04,1,-85.01,126.05,0,FALSE
07/04/2025 22:27,28.2,94.43,0.53,0,0.04,1,-91.12,120.87,0,FALSE
07/04/2025 22:27,30.15,94.43,0.53,0,0.04,1,-91.12,120.87,0,FALSE
07/04/2025 22:27,30.15,94.43,0.53,0,0.04,1,-91.12,120.87,0,FALSE
07/04/2025 22:27,30.15,94.43,0.05,0,0.04,1,-91.12,120.87,0,FALSE
07/04/2025 22:27,30.15,94.43,0.05,0,0.07,1,-91.12,120.87,0,FALSE
07/04/2025 22:27,30.15,94.43,0.05,0,0.07,1,-96.21,114.37,0,FALSE
07/04/2025 22:27,28.03,94.43,0.05,0,0.07,1,-96.21,114.37,0,FALSE
07/04/2025 22:27,28.03,94.43,0.05,0,0.07,1,-96.21,114.37,0,FALSE
07/04/2025 22:27,28.03,94.38,0.05,0,0.07,1,-96.21,114.37,0,FALSE
07/04/2025 22:27,28.03,94.38,0.5,0,0.07,1,-96.21,114.37,0,FALSE
07/04/2025 22:27,28.03,94.38,0.5,0,0.07,1,-100.28,107.26,0,FALSE
07/04/2025 22:27,30.2,94.38,0.5,0,0.07,1,-100.28,107.26,0,FALSE
07/04/2025 22:27,30.2,94.38,0.5,0,0.07,1,-100.28,107.26,0,FALSE
07/04/2025 22:27,30.2,94.38,0,0,0.07,1,-100.28,107.26,0,FALSE
07/04/2025 22:27,30.2,94.38,0,0.04,0.07,1,-100.28,107.26,0,FALSE
07/04/2025 22:27,30.2,94.38,0,0.04,0.08,1,-100.28,107.26,0,FALSE
07/04/2025 22:27,30.2,94.38,0,0.04,0.08,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.38,0,0.04,0.08,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.31,0,0.04,0.08,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.31,0,0.04,0.08,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.31,0.7,0.04,0.08,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.31,0.7,0,0.08,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.31,0.7,0,0.01,1,-103.42,99.7,0,FALSE
07/04/2025 22:27,28.11,94.31,0.7,0,0.01,1,-105.68,91.88,0,FALSE
07/04/2025 22:27,30.02,94.31,0.7,0,0.01,1,-105.68,91.88,0,FALSE
07/04/2025 22:27,30.02,94.31,0.7,0,0.01,1,-105.68,91.88,0,FALSE
07/04/2025 22:27,30.02,94.3,0.7,0,0.01,1,-105.68,91.88,0,FALSE
07/04/2025 22:27,30.02,94.3,0.04,0,0.01,1,-105.68,91.88,0,FALSE
07/04/2025 22:27,30.02,94.3,0.04,0,0.04,1,-105.68,91.88,0,FALSE
07/04/2025 22:27,30.02,94.3,0.04,0,0.04,1,-107.01,83.85,0,FALSE
07/04/2025 22:27,28.02,94.3,0.04,0,0.04,1,-107.01,83.85,0,FALSE
07/04/2025 22:27,28.02,94.3,0.04,0,0.04,1,-107.01,83.85,0,FALSE
07/04/2025 22:27,28.02,94.24,0.04,0,0.04,1,-107.01,83.85,0,FALSE
07/04/2025 22:27,28.02,94.24,0.67,0,0.04,1,-107.01,83.85,0,FALSE
07/04/2025 22:27,28.02,94.24,0.67,0,0.08,1,-107.01,83.85,0,FALSE
07/04/2025 22:27,28.02,94.24,0.67,0,0.08,1,-107.44,75.6,0,FALSE
07/04/2025 22:27,29.67,94.24,0.67,0,0.08,1,-107.44,75.6,0,FALSE
07/04/2025 22:27,29.67,94.24,0.67,0,0.08,1,-107.44,75.6,0,TRUE
07/04/2025 22:27,29.67,94.24,0,0,0.08,1,-107.44,75.6,0,TRUE
07/04/2025 22:27,29.67,94.24,0,0,0.01,1,-107.44,75.6,0,TRUE
07/04/2025 22:27,29.67,94.24,0,0,0.01,1,-107.47,67.72,0,TRUE
07/04/2025 22:27,26.33,94.24,0,0,0.01,1,-107.47,67.72,0,TRUE
07/04/2025 22:27,26.33,94.24,0,0,0.01,1,-107.47,67.72,0,TRUE
07/04/2025 22:27,26.33,94.19,0,0,0.01,1,-107.47,67.72,0,TRUE
07/04/2025 22:27,26.33,94.19,0.51,0,0.01,1,-107.47,67.72,0,TRUE
07/04/2025 22:27,26.33,94.19,0.51,0,0,1,-107.47,67.72,0,TRUE
07/04/2025 22:27,26.33,94.19,0.51,0,0,1,-107.41,60.63,0,TRUE
07/04/2025 22:27,23.13,94.19,0.51,0,0,1,-107.41,60.63,0,TRUE
07/04/2025 22:27,23.13,94.19,0.51,0,0,1,-107.41,60.63,0,TRUE
07/04/2025 22:27,23.13,94.18,0.51,0,0,1,-107.41,60.63,0,TRUE
07/04/2025 22:27,23.13,94.18,0.03,0,0,1,-107.41,60.63,0,TRUE
07/04/2025 22:27,20.14,94.18,0.03,0,0,1,-107.41,60.63,0,TRUE
07/04/2025 22:27,20.14,94.18,0.03,0,0,1,-107.35,54.64,0,TRUE
07/04/2025 22:27,20.14,94.18,0.03,0,0,1,-107.35,54.64,0,TRUE
07/04/2025 22:27,20.14,94.12,0.03,0,0,1,-107.35,54.64,0,TRUE
07/04/2025 22:27,20.14,94.12,0.59,0,0,1,-107.35,54.64,0,TRUE
07/04/2025 22:27,20.14,94.12,0.59,0,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,8.38,94.12,0.59,0,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,8.38,94.12,0.59,0,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,8.38,94.12,0,0,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,8.38,94.12,0,1,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,20.78,94.12,0,1,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,20.78,96.08,0,1,0,1,-107.3,50.24,0,TRUE
07/04/2025 22:27,20.78,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,20.78,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,20.78,96.08,0,0,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,13.87,96.08,0,0,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,0,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,0,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,0,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.3,49.9,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.28,48.04,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.28,48.04,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.28,48.04,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.28,48.04,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.23,43.25,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.23,43.25,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.23,43.25,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.15,36.66,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.15,36.66,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.15,36.66,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.15,36.66,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.06,28.42,0,TRUE
07/04/2025 22:27,0,94.12,0,1,0,1,-107.06,28.42,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-107.06,28.42,0,TRUE
07/04/2025 22:27,16.5,96.08,0,1,0,1,-107.06,28.42,0,TRUE
07/04/2025 22:27,16.5,96.08,0,1,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,96.08,0,1,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,94.04,0,1,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,94.04,0.85,1,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,94.04,0.85,0,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,96.08,0.85,0,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,96.08,0,0,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,96.08,0,1,0,1,-106.97,20.28,0,TRUE
07/04/2025 22:27,16.5,96.08,0,1,0,1,-106.88,12.04,0,TRUE
07/04/2025 22:27,16.5,96.08,0,1,0,1,-106.88,12.04,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-106.88,12.04,0,TRUE
07/04/2025 22:27,18.21,96.08,0,1,0,1,-106.88,12.04,0,TRUE
07/04/2025 22:27,18.21,93.95,0,1,0,1,-106.88,12.04,0,TRUE
07/04/2025 22:27,18.21,93.95,0,1,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,18.21,93.95,0.85,1,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,18.21,93.95,0.85,1,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,18.21,93.95,0.85,0,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,0,93.95,0.85,0,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,0,96.08,0.85,0,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,0,96.08,0,0,0,1,-106.78,3.91,0,TRUE
07/04/2025 22:27,0,96.08,0,0,0,1,-106.69,-4.39,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-106.69,-4.39,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-106.69,-4.39,0,TRUE
07/04/2025 22:27,31.07,96.08,0,1,0,1,-106.69,-4.39,0,TRUE
07/04/2025 22:27,31.07,93.95,0,1,0,1,-106.69,-4.39,0,TRUE
07/04/2025 22:27,31.07,93.95,0,0.41,0,1,-106.69,-4.39,0,TRUE
07/04/2025 22:27,31.07,93.95,0,0.41,0,1,-106.6,-12.52,0,TRUE
07/04/2025 22:27,31.07,93.95,0,0.41,0,1,-106.6,-12.52,0,TRUE
07/04/2025 22:27,0,93.95,0,0.41,0,1,-106.6,-12.52,0,TRUE
07/04/2025 22:27,0,96.08,0,0.41,0,1,-106.6,-12.52,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-106.6,-12.52,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,96.08,0,1,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,96.08,0,1,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,93.89,0,1,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,93.89,0.68,1,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,93.89,0.68,0,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,96.08,0.68,0,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,96.08,0,0,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,96.08,0,1,0,1,-106.44,-20.74,0,TRUE
07/04/2025 22:27,27.96,96.08,0,1,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,27.96,96.08,0,1,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,30.31,96.08,0,1,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,30.31,93.86,0,1,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,30.31,93.86,0.27,1,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,30.31,93.86,0.27,0,0,1,-105.69,-28.88,0,TRUE
07/04/2025 22:27,30.31,93.86,0.27,0,0,1,-103.54,-36.83,0,TRUE
07/04/2025 22:27,30.31,93.86,0.27,0,0,1,-103.54,-36.83,0,TRUE
07/04/2025 22:27,30.31,93.86,0.27,1,0,1,-103.54,-36.83,0,TRUE
07/04/2025 22:27,0,93.86,0.27,1,0,1,-103.54,-36.83,0,TRUE
07/04/2025 22:27,0,96.08,0.27,1,0,1,-103.54,-36.83,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-103.54,-36.83,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-100.04,-44.15,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-100.04,-44.15,0,TRUE
07/04/2025 22:27,28.23,96.08,0,1,0,1,-100.04,-44.15,0,TRUE
07/04/2025 22:27,28.23,93.82,0,1,0,1,-100.04,-44.15,0,TRUE
07/04/2025 22:27,28.23,93.82,0.38,1,0,1,-100.04,-44.15,0,TRUE
07/04/2025 22:27,28.23,93.82,0.38,0,0,1,-100.04,-44.15,0,TRUE
07/04/2025 22:27,28.23,93.82,0.38,0,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,0,93.82,0.38,0,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,0,93.82,0.38,0,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,0,96.08,0.38,0,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,0,96.08,0,0,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,29.65,96.08,0,1,0,1,-95.27,-50.62,0,TRUE
07/04/2025 22:27,29.65,96.08,0,1,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,93.76,0,1,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,93.76,0,1,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,93.76,0.63,1,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,93.76,0.63,0,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,96.08,0.63,0,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,96.08,0,0,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,96.08,0,1,0,1,-89.27,-55.82,0,TRUE
07/04/2025 22:27,29.65,96.08,0,1,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,29.65,96.08,0,1,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,28.97,96.08,0,1,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,28.97,93.74,0,1,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,28.97,93.74,0.16,1,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,28.97,93.74,0.16,0,0,1,-83.11,-59.07,0,TRUE
07/04/2025 22:27,28.97,93.74,0.16,0,0,1,-77.2,-60.8,0,TRUE
07/04/2025 22:27,28.97,93.74,0.16,0,0,1,-77.2,-60.8,0,TRUE
07/04/2025 22:27,28.97,93.74,0.16,1,0,1,-77.2,-60.8,0,TRUE
07/04/2025 22:27,0,93.74,0.16,1,0,1,-77.2,-60.8,0,TRUE
07/04/2025 22:27,0,96.08,0.16,1,0,1,-77.2,-60.8,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-77.2,-60.8,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-71.98,-61.38,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-71.98,-61.38,0,TRUE
07/04/2025 22:27,28.23,96.08,0,1,0,1,-71.98,-61.38,0,TRUE
07/04/2025 22:27,28.23,93.66,0,1,0,1,-71.98,-61.38,0,TRUE
07/04/2025 22:27,28.23,93.66,0.85,1,0,1,-71.98,-61.38,0,TRUE
07/04/2025 22:27,28.23,93.66,0.85,0,0,1,-71.98,-61.38,0,TRUE
07/04/2025 22:27,28.23,93.66,0.85,0,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.66,0.85,0,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.66,0.85,0,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,96.08,0.85,0,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,96.08,0,0,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,96.08,0,1,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.07,96.08,0,1,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.07,96.08,0,1,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.07,93.66,0,1,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.07,93.66,0,1,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.07,93.66,0,0.17,0,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.07,93.66,0,0.17,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.66,0,0.17,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.58,0,0.17,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.58,0,0.17,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.58,0.83,0.17,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.58,0.83,0,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.58,0.83,0,0.01,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,27.7,93.58,0.83,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.46,93.58,0.83,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.46,93.57,0.83,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.46,93.57,0.09,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.46,93.57,0.09,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.46,93.57,0.09,0,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.46,93.57,0.09,0,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,28.04,93.57,0.09,0,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,28.04,93.51,0.09,0,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,28.04,93.51,0.56,0,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,28.04,93.51,0.56,0,0.08,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,28.04,93.51,0.56,0,0.08,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,28.04,93.51,0.56,0,0.08,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.21,93.51,0.56,0,0.08,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.21,93.5,0.56,0,0.08,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.21,93.5,0.14,0,0.08,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.21,93.5,0.14,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.21,93.5,0.14,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,30.21,93.5,0.14,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,25.99,93.5,0.14,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,25.99,93.47,0.14,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,25.99,93.47,0.3,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,25.99,93.47,0.3,0,0.13,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,23.59,93.47,0.3,0,0.13,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,23.59,93.47,0.3,0,0.13,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,23.59,93.43,0.3,0,0.13,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,23.59,93.43,0.35,0,0.13,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,23.59,93.43,0.35,0,0.13,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,23.59,93.43,0.35,0,0.14,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,19.88,93.43,0.35,0,0.14,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,19.88,93.41,0.35,0,0.14,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,19.88,93.41,0.35,0,0.14,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,19.88,93.41,0.18,0,0.14,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,19.88,93.41,0.18,0,0.14,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,19.88,93.41,0.18,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,16.66,93.41,0.18,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,16.66,93.41,0,0,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,16.66,93.41,0,1,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,16.66,93.41,0,1,0.06,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,16.66,93.41,0,1,0.02,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,16.66,93.41,0,1,0.02,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.41,0,1,0.02,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.41,0,1,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.41,0,1,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.41,0,1,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:27,0,93.41,0,1,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:28,0,93.41,0,1,0.03,1,-69.96,-61.46,0,TRUE
07/04/2025 22:28,0,93.41,0,1,0.03,1,-69.93,-61.46,0,TRUE
